cohort,repo,file,time_days,event_observed
ml,wav2letter,recipes/models/sota/2019/rescoring/rescore.py,1929,0
ml,wav2letter,recipes/models/local_prior_match/librispeech/prepare.py,2082,0
ml,wav2letter,recipes/models/local_prior_match/librispeech/prepare_unpaired.py,2082,0
ml,wav2letter,recipes/models/sota/2019/lm/prepare_wp_data.py,2125,0
ml,wav2letter,recipes/data/timit/prepare.py,2134,0
ml,wav2letter,recipes/data/wsj/prepare.py,2269,0
ml,wav2letter,recipes/models/learnable_frontend/prepare.py,2134,0
ml,wav2letter,recipes/timit/data/prepare_data.py,2513,0
ml,wav2letter,recipes/timit/data/utils.py,2513,0
ml,wav2letter,recipes/models/lexicon_free/librispeech/prepare.py,2248,0
ml,wav2letter,recipes/models/lexicon_free/utilities/compute_lower_ppl_convlm.py,2248,0
ml,wav2letter,recipes/models/lexicon_free/utilities/compute_lower_ppl_kenlm.py,2248,0
ml,wav2letter,recipes/models/lexicon_free/utilities/compute_upper_ppl_convlm.py,2248,0
ml,wav2letter,recipes/models/lexicon_free/utilities/compute_upper_ppl_kenlm.py,2248,0
ml,wav2letter,recipes/models/lexicon_free/utilities/convlm_utils.py,2248,0
ml,wav2letter,recipes/models/lexicon_free/utilities/utils.py,2248,0
ml,wav2letter,recipes/models/lexicon_free/wsj/prepare.py,2248,0
ml,wav2letter,recipes/models/conv_glu/librispeech/prepare.py,2269,0
ml,wav2letter,recipes/models/conv_glu/wsj/prepare.py,2269,0
ml,wav2letter,recipes/models/utilities/prepare_librispeech_official_lm.py,2251,0
ml,wav2letter,recipes/models/seq2seq_tds/librispeech/prepare.py,2268,0
ml,wav2letter,recipes/librispeech/data/prepare_data.py,2513,0
ml,wav2letter,recipes/librispeech/data/prepare_lm.py,2513,0
ml,wav2letter,recipes/librispeech/data/prepare_seq2seq_dict.py,2410,0
ml,wav2letter,recipes/librispeech/data/utils.py,2513,0
ml,wav2letter,recipes/wsj/data/prepare_data.py,2513,0
ml,wav2letter,recipes/wsj/data/prepare_lm.py,2513,0
ml,wav2letter,recipes/wsj/data/utils.py,2513,0
ml,wav2letter,recipes/data/librispeech/prepare.py,2269,0
ml,wav2letter,recipes/data/wsj/utils.py,2269,0
ml,wav2letter,recipes/data/librispeech/utils.py,2269,0
ml,wav2letter,scripts/arrayfire_parser.py,2513,0
ml,wav2letter,scripts/tensorboard.py,2513,0
ml,deeplearningimplementations,pix2pix/src/data/make_dataset.py,725,0
ml,deeplearningimplementations,pix2pix/src/model/train.py,725,0
ml,deeplearningimplementations,pix2pix/src/utils/general_utils.py,725,0
ml,deeplearningimplementations,pix2pix/src/model/models.py,724,0
ml,deeplearningimplementations,DenseNet/densenet.py,763,0
ml,deeplearningimplementations,WassersteinGAN/src/model/models_WGAN.py,0,1
ml,deeplearningimplementations,Colorful/src/data/make_dataset.py,764,0
ml,deeplearningimplementations,DFI/src/data/make_dataset.py,745,0
ml,deeplearningimplementations,GAN/src/data/make_dataset.py,727,0
ml,deeplearningimplementations,InfoGAN/src/data/make_dataset.py,723,0
ml,deeplearningimplementations,WassersteinGAN/src/data/make_dataset.py,676,0
ml,deeplearningimplementations,InfoGAN/src/model/models.py,723,0
ml,deeplearningimplementations,InfoGAN/src/model/train.py,723,0
ml,deeplearningimplementations,ScatteringTransform/src/model/models.py,405,0
ml,deeplearningimplementations,WassersteinGAN/src/model/train_WGAN.py,0,1
ml,deeplearningimplementations,GAN/src/model/models_GAN.py,724,0
ml,deeplearningimplementations,GAN/src/model/train_GAN.py,727,0
ml,deeplearningimplementations,GAN_tf/src/model/flags.py,642,0
ml,deeplearningimplementations,GAN_tf/src/model/models.py,642,0
ml,deeplearningimplementations,GAN_tf/src/model/train.py,642,0
ml,deeplearningimplementations,Eve/Eve.py,761,0
ml,deeplearningimplementations,Eve/train.py,761,0
ml,deeplearningimplementations,DenseRecNet/denserecnet.py,763,0
ml,deeplearningimplementations,DenseRecNet/run_cifar10.py,762,0
ml,deeplearningimplementations,DeconvNet/KerasDeconv.py,763,0
ml,deeplearningimplementations,DeconvNet/VGG_deconv.py,813,0
ml,deeplearningimplementations,DeconvNet/utils.py,813,0
ml,deeplearningimplementations,Colorful/src/utils/general_utils.py,758,0
ml,deeplearningimplementations,Colorful/src/model/models_colorful.py,764,0
ml,deeplearningimplementations,Colorful/src/model/train_colorful.py,764,0
ml,deeplearningimplementations,BEGAN/src/model/train.py,615,0
ml,deeplearningimplementations,DenseNet/run_cifar10.py,762,0
ml,deeplearningimplementations,SELU/models.py,519,0
ml,deeplearningimplementations,SELU/plot_results.py,519,0
ml,deeplearningimplementations,SELU/train.py,519,0
ml,deeplearningimplementations,ScatteringTransform/src/model/flags.py,601,0
ml,deeplearningimplementations,ScatteringTransform/src/utils/scattering.py,601,0
ml,deeplearningimplementations,ScatteringTransform/test/filters_bank_pytorch.py,601,0
ml,deeplearningimplementations,ScatteringTransform/test/scattering_pytorch.py,601,0
ml,deeplearningimplementations,ScatteringTransform/test/utils_pytorch.py,601,0
ml,deeplearningimplementations,ScatteringTransform/src/model/train_mnist.py,601,0
ml,deeplearningimplementations,WGAN-GP/src/model/flags.py,612,0
ml,deeplearningimplementations,WGAN-GP/src/model/models.py,612,0
ml,deeplearningimplementations,WGAN-GP/src/model/train_wgan_GP.py,612,0
ml,deeplearningimplementations,BEGAN/src/model/flags.py,615,0
ml,deeplearningimplementations,BEGAN/src/model/models.py,615,0
ml,deeplearningimplementations,WGAN_tf/src/model/flags.py,614,0
ml,deeplearningimplementations,WGAN_tf/src/model/models.py,614,0
ml,deeplearningimplementations,WGAN_tf/src/model/train.py,614,0
ml,deeplearningimplementations,WGAN_tf/src/utils/inference_utils.py,614,0
ml,deeplearningimplementations,WGAN_tf/src/utils/training_utils.py,614,0
ml,deeplearningimplementations,BEGAN/src/data/make_dataset.py,615,0
ml,deeplearningimplementations,BEGAN/src/utils/inference_utils.py,615,0
ml,deeplearningimplementations,BEGAN/src/utils/training_utils.py,615,0
ml,deeplearningimplementations,GAN_tf/src/model/train_mnist.py,642,0
ml,deeplearningimplementations,WassersteinGAN/src/utils/batch_utils.py,676,0
ml,deeplearningimplementations,WassersteinGAN/src/utils/general_utils.py,676,0
ml,deeplearningimplementations,InfoGAN/src/utils/batch_utils.py,723,0
ml,deeplearningimplementations,InfoGAN/src/utils/general_utils.py,723,0
ml,deeplearningimplementations,pix2pix/src/utils/batch_utils.py,725,0
ml,deeplearningimplementations,GAN/src/utils/general_utils.py,727,0
ml,deeplearningimplementations,GAN/src/utils/batch_utils.py,727,0
ml,deeplearningimplementations,DFI/src/utils/general_utils.py,745,0
ml,deeplearningimplementations,Colorful/src/app/webcam_colorizer.py,758,0
ml,deeplearningimplementations,Colorful/src/utils/batch_utils.py,764,0
ml,chatbo,chatagent/shopping-agent/app/excel_utils.py,0,0
ml,chatbo,chatagent/shopping-agent/app/main.py,0,0
ml,chatbo,chatagent/shopping-agent/app/ocr_utils.py,0,0
ml,chatbo,chatagent/shopping-agent/app/web_utils.py,0,0
ml,chatbo,Chatbot-tensowflow2.0/Seq2seqchatbot_nightly/web/app.py,861,0
ml,chatbo,Chatbot-tensowflow2.0/Seq2seqchatbot/web/app.py,1207,0
ml,chatbo,Chatbot-tensowflow2.0/Distribute_seq2seqchatbot/web/app.py,1207,0
ml,chatbo,Chatbot_pytorch/Seq2seqchatbot/web/app.py,1207,0
ml,chatbo,chineseChatbotWeb-pytorch/seqGANChatbot/app.py,1815,0
ml,chatbo,chineseChatbotWeb-tf1.10/seq2seqChatbot/app.py,1818,0
ml,chatbo,chineseChatbotWeb-tf1.10/seq2seqChatbot/execute.py,1818,0
ml,chatbo,chineseChatbotWeb-tf1.10/seq2seqChatbot/seq2seq_model.py,1818,0
ml,chatbo,chineseChatbotWeb-tf1.10/seqGanChatbot/app.py,1818,0
ml,chatbo,chineseChatbotWeb-tf1.10/seqGanChatbot/execute.py,1818,0
ml,chatbo,chineseChatbotWeb-tf1.10/seqGanChatbot/gen/gen_model.py,1818,0
ml,chatbo,chineseChatbotWeb-tf1.10/seqGanChatbot/gen/seq2seq.py,1818,0
ml,chatbo,chineseChatbotWeb-tf1.10/seqGanChatbot/utils/data_utils.py,1818,0
ml,chatbo,chineseChatbotWeb-pytorch/seq2seq/app.py,1818,0
ml,chatbo,chineseChatbotWeb-tf2.0/seq2seq/app.py,1818,0
ml,chatbo,chineseChatbotWeb-tf2.0/app.py,2113,0
ml,chatbo,seqGanChatbot/app.py,2451,0
ml,chatbo,seqGanChatbot/execute.py,2451,0
ml,chatbo,seqGanChatbot/gen/gen_model.py,2451,0
ml,chatbo,seqGanChatbot/gen/seq2seq.py,2451,0
ml,chatbo,seqGanChatbot/utils/data_utils.py,2451,0
ml,chatbo,seq2seq_model.py,2820,0
ml,chatbo,webui/app.py,2820,0
ml,chatbo,app.py,2820,0
ml,chatbo,execute.py,2820,0
ml,chatbo,webui/execute.py,2820,0
ml,chatbo,webui/seq2seq_model.py,2820,0
ml,pytorchtex,models/BoostModel.py,169,0
ml,pytorchtex,models/FourModel.py,169,0
ml,pytorchtex,models/MultiModelAll.1.py,169,0
ml,pytorchtex,main.py,169,0
ml,pytorchtex,models/MultiModelAll.py,169,0
ml,pytorchtex,main-all.1.py,169,0
ml,pytorchtex,main-all.py,169,0
ml,pytorchtex,config.py,169,0
ml,pytorchtex,data/dataset.1.py,169,0
ml,pytorchtex,data/dataset.py,169,0
ml,pytorchtex,data/fold_dataset.py,169,0
ml,pytorchtex,del/main-all.back.py,169,0
ml,pytorchtex,del/main4model.py,169,0
ml,pytorchtex,del/main_boost.py,169,0
ml,pytorchtex,del/search_test.py,169,0
ml,pytorchtex,del/test.2.py,169,0
ml,pytorchtex,del/test.py,169,0
ml,pytorchtex,del/test_aug_multimodel.py,169,0
ml,pytorchtex,del/test_stack.py,169,0
ml,pytorchtex,models/BasicModule.py,169,0
ml,pytorchtex,models/alias_multinomial.py,169,0
ml,pytorchtex,models/nce.py,169,0
ml,pytorchtex,scripts/data_process/embedding2matrix.py,169,0
ml,pytorchtex,scripts/data_process/get_val.py,169,0
ml,pytorchtex,scripts/data_process/label2id.py,169,0
ml,pytorchtex,scripts/data_process/question2array.py,169,0
ml,pytorchtex,scripts/graph2vec.py,169,0
ml,pytorchtex,scripts/mer_csv.py,169,0
ml,pytorchtex,test.3.py,169,0
ml,pytorchtex,utils/calculate_score.py,169,0
ml,pytorchtex,utils/visualize.py,169,0
ml,seq2seqchatbots,t2t_csaky/problems/opensubtitles_chatbot.py,300,0
ml,seq2seqchatbots,t2t_csaky/scripts/inspect_checkpoint_file.py,763,0
ml,seq2seqchatbots,t2t_csaky/utils/run.py,755,0
ml,seq2seqchatbots,t2t_csaky/utils/utils.py,664,0
ml,seq2seqchatbots,t2t_csaky/__init__.py,299,0
ml,seq2seqchatbots,t2t_csaky/config.py,300,0
ml,seq2seqchatbots,t2t_csaky/problems/cornell_chatbots.py,300,0
ml,seq2seqchatbots,t2t_csaky/problems/persona_chat_chatbot.py,300,0
ml,seq2seqchatbots,t2t_csaky/problems/word_chatbot.py,300,0
ml,seq2seqchatbots,t2t_csaky/models/extracted_seq2seq.py,300,0
ml,seq2seqchatbots,t2t_csaky/models/extracted_transformer.py,300,0
ml,seq2seqchatbots,t2t_csaky/scripts/adjust_text_to_vocab.py,666,0
ml,seq2seqchatbots,t2t_csaky/scripts/benchmark_avg_embedding_sts.py,664,0
ml,seq2seqchatbots,t2t_csaky/scripts/benchmark_rnn_state_sts.py,666,0
ml,seq2seqchatbots,t2t_csaky/scripts/hred_metrics.py,451,0
ml,seq2seqchatbots,t2t_csaky/scripts/state_extraction.py,686,0
ml,seq2seqchatbots,t2t_csaky/scripts/test_sizes.py,454,0
ml,seq2seqchatbots,t2t_csaky/utils/decoding.py,300,0
ml,seq2seqchatbots,t2t_csaky/data_filtering/filter_problem.py,639,0
ml,seq2seqchatbots,t2t_csaky/data_filtering/identity_clustering.py,725,0
ml,seq2seqchatbots,t2t_csaky/data_filtering/semantic_clustering.py,601,0
ml,seq2seqchatbots,t2t_csaky/data_filtering/unique_clustering.py,476,0
ml,seq2seqchatbots,t2t_csaky/main.py,0,1
ml,seq2seqchatbots,t2t_csaky/models/gradient_checkpointed_seq2seq.py,300,0
ml,seq2seqchatbots,t2t_csaky/models/roulette_transformer.py,750,0
ml,seq2seqchatbots,t2t_csaky/problems/character_chatbot.py,300,0
ml,seq2seqchatbots,t2t_csaky/problems/daily_dialog_chatbot.py,300,0
ml,seq2seqchatbots,t2t_csaky/scripts/filtering_visualization.py,694,0
ml,seq2seqchatbots,t2t_csaky/utils/optimizer.py,300,0
ml,seq2seqchatbots,t2t_csaky/data_filtering/sentence_embedding.py,679,0
ml,seq2seqchatbots,t2t_csaky/utils/server.py,639,0
ml,seq2seqchatbots,t2t_csaky/data_filtering/encoder_state.py,610,0
ml,seq2seqchatbots,t2t_csaky/data_filtering/encoder_state_clustering.py,666,0
ml,seq2seqchatbots,t2t_csaky/data_filtering/hash_jaccard.py,0,1
ml,seq2seqchatbots,t2t_csaky/data_filtering/averaged_embedding_clustering.py,666,0
ml,seq2seqchatbots,t2t_csaky/data_filtering/meaning_based_clustering.py,0,1
ml,seq2seqchatbots,t2t_csaky/data_filtering/rnn_state.py,679,0
ml,seq2seqchatbots,t2t_csaky/utils/beam_search.py,684,0
ml,seq2seqchatbots,t2t_csaky/utils/extracted_t2t_model.py,684,0
ml,seq2seqchatbots,t2t_csaky/utils/memory_saving_gradients.py,770,0
ml,seq2seqchatbots,t2t_csaky/utils/trainer_lib.py,768,0
ml,seq2seqchatbots,t2t_csaky/t2t-trainer.py,768,0
ml,seq2seqchatbots,t2t_csaky/scripts/inspect_checkpoint.py,770,0
ml,seq2seqchatbots,t2t_csaky/models/own_hparams_seq2seq.py,778,0
ml,seq2seqchatbots,transformer_chatbot/t2t_csaky/my_registrations.py,865,0
ml,seq2seqchatbots,seq2seq_tf_tutorial/__init__.py,953,0
ml,seq2seqchatbots,seq2seq_tf_tutorial/data_utils.py,953,0
ml,seq2seqchatbots,seq2seq_tf_tutorial/seq2seq_model.py,953,0
ml,seq2seqchatbots,seq2seq_tf_tutorial/translate.py,953,0
ml,seq2seqchatbots,transformer_chatbot/t2t_csaky/my_registrations_cornell_names.py,953,0
ml,singing_voice_separation_rnn,backup/download.py,24,0
ml,singing_voice_separation_rnn,backup/model.py,24,0
ml,singing_voice_separation_rnn,download.py,44,0
ml,singing_voice_separation_rnn,model.py,42,0
ml,alphabaghchal,play_gui.py,365,0
ml,alphabaghchal,Game.py,395,0
ml,alphabaghchal,game.py,365,0
ml,alphabaghchal,monte_carlo_tree_search.py,395,0
ml,alphabaghchal,policy_value_net.py,394,0
ml,alphabaghchal,utils.py,395,0
ml,alphabaghchal,BaghChal.py,395,0
ml,touchlessclockin_projec,face.py,189,0
ml,touchlessclockin_projec,database.py,189,0
ml,touchlessclockin_projec,main.py,189,0
ml,touchlessclockin_projec,player.py,189,0
ml,deeplearning4nlp-tutorial,2017-07_Seminar/Session 1 - SENNA/code for POS/preprocess.py,8,0
ml,deeplearning4nlp-tutorial,2017-07_Seminar/Session 1 - SENNA/code for NER/NER_template.py,8,0
ml,deeplearning4nlp-tutorial,2017-07_Seminar/Session 1 - SENNA/code for POS/POS_template.py,8,0
ml,deeplearning4nlp-tutorial,2017-07_Seminar/Session 2 - Sentence CNN/code/cnn_template.py,8,0
ml,deeplearning4nlp-tutorial,2017-07_Seminar/Session 2 - Sentence CNN/code/preprocess.py,8,0
ml,deeplearning4nlp-tutorial,2017-07_Seminar/Session 3 - Relation CNN/code/cnn_template.py,8,0
ml,deeplearning4nlp-tutorial,2017-07_Seminar/Session 4 - LSTM Sequence Classification/code/BIOF1Validation.py,6,0
ml,deeplearning4nlp-tutorial,2017-07_Seminar/Session 4 - LSTM Sequence Classification/code/NER_BiLSTM.py,6,0
ml,deeplearning4nlp-tutorial,2017-07_Seminar/Session 4 - LSTM Sequence Classification/code/preprocess.py,6,0
ml,deeplearning4nlp-tutorial,2017-07_Seminar/Session 3 - Relation CNN/code/preprocess.py,8,0
ml,deeplearning4nlp-tutorial,2017-07_Seminar/Session 1 - SENNA/code for NER/preprocess.py,8,0
ml,deeplearning4nlp-tutorial,2017-07_Seminar/Session 1 - SENNA/code for NER/BIOF1Validation.py,8,0
ml,deeplearning4nlp-tutorial,2017-07_Seminar/Session 1 - SENNA/code for NER/NER.py,8,0
ml,deeplearning4nlp-tutorial,2017-07_Seminar/Session 1 - SENNA/code for POS/POS.py,8,0
ml,deeplearning4nlp-tutorial,2017-07_Seminar/Session 2 - Sentence CNN/code/cnn.py,8,0
ml,deeplearning4nlp-tutorial,2017-07_Seminar/Session 3 - Relation CNN/code/CNN.py,8,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 1 - SENNA/code for NER/NER.py,251,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 1 - SENNA/code for POS/POS.py,251,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 1 - SENNA/code for POS/POS_Skeleton.py,240,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 2 - Sentence CNN/code/cnn_Skeleton.py,240,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 3 - Relation CNN/code/CNN.py,257,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 3 - Relation CNN/code/CNN_Skeleton.py,240,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 4 - LSTM Sequence Classification/code/NER_BiLSTM_Skeleton.py,240,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 2 - Sentence CNN/code/cnn.py,257,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 2 - Sentence CNN/code/cnn_functional.py,257,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/CreateSubCorpus.py,643,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/keras 0.3.0 (as used in lecture)/CreateSubCorpus.py,306,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 4 - LSTM Sequence Classification/code/preprocess.py,251,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 4 - LSTM Sequence Classification/code/GermEvalReader.py,257,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 1 - SENNA/code for NER/preprocess.py,251,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 1 - SENNA/code for POS/preprocess.py,251,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 1 - SENNA/code/CreateSubCorpus.py,257,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 1 - SENNA/code/CreateWordList.py,257,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 1 - SENNA/code/GermEvalReader.py,257,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 1 - SENNA/code/NER.py,257,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 1 - SENNA/code/NER_Skeleton.py,257,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 1 - SENNA/code/NER_with_Caseing.py,257,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 1 - SENNA/code/BIOF1Validation.py,257,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 2 - Sentence CNN/code/Kim_CNN/conv_net_classes.py,257,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 2 - Sentence CNN/code/Kim_CNN/conv_net_sentence.py,257,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 2 - Sentence CNN/code/Kim_CNN/process_data.py,257,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 3 - Relation CNN/code/CreateTrainTestFiles.py,257,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 3 - Relation CNN/code/preprocess.py,257,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 4 - LSTM Sequence Classification/code/BIOF1Validation.py,257,0
ml,deeplearning4nlp-tutorial,2016-11_Seminar/Session 4 - LSTM Sequence Classification/code/NER_TimeDist.py,257,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/NER_with_Caseing.py,306,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/GermEvalReader.py,643,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/NER.py,306,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/NER_Skeleton.py,306,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/keras 0.3.0 (as used in lecture)/BIOF1Validation.py,306,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/keras 0.3.0 (as used in lecture)/CreateWordList.py,306,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/keras 0.3.0 (as used in lecture)/GermEvalReader.py,306,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture6/code/ConvolutionalMaxOverTime.py,618,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture5/code/ConvolutionalMaxOverTime.py,628,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/GermEvalReader_with_casing.py,635,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/NER_Keras_with_Caseing.py,635,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/NER_Keras_Skeleton.py,643,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/NER_Lasagne_Skeleton.py,643,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/NER_Keras.py,639,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/NER_Lasagne.py,639,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/BIOF1Validation.py,643,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/CreateWordList.py,643,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture3/code/KerasLayer/FixedEmbedding.py,643,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture2/code/1_Intro_Theano.py,646,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture2/code/1_Intro_Theano_solution.py,646,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture2/code/2_MNIST.py,651,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture2/code/2_MNIST_solution.py,646,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture2/code/3_Intro_Lasagne_Solution.py,646,0
ml,deeplearning4nlp-tutorial,2015-10_Lecture/Lecture2/code/3_Intro_Lasagne.py,651,0
ml,reinforcenlp,02-transformer/transformer.py,4,0
ml,reinforcenlp,01-cartpole/actor_critic.py,27,0
ml,reinforcenlp,01-cartpole/dqn.py,34,0
ml,reinforcenlp,01-cartpole/pg.py,34,0
ml,reinforcenlp,01-cartpole/model.py,34,0
ml,pi_self_driving_car,Lidar/Scanse_Sweep/py/first_scan_task.py,545,0
ml,pi_self_driving_car,ROS/Kinetic/Rosbag/rospy/1.1-Rewrite bag with header timestamps.py,559,0
ml,pi_self_driving_car,ROS/Kinetic/Rosbag/rospy/1.2-Add metadata to a bag.py,559,0
ml,pi_self_driving_car,ROS/Kinetic/Rosbag/rospy/1.3-Get summary information about a bag.py,559,0
ml,pi_self_driving_car,ROS/Kinetic/Rosbag/rospy/1.4-Get lists of topics and types from a bag.py,559,0
ml,pi_self_driving_car,ROS/Kinetic/Rosbag/rospy/1.5-Create a cropped bagfile.py,559,0
ml,pi_self_driving_car,Lidar/Scanse_Sweep/py/polar_plot_2.py,581,0
ml,pi_self_driving_car,Lidar/Scanse_Sweep/py/Matplotlib_display_laser_scan.py,581,0
ml,pi_self_driving_car,Lidar/Scanse_Sweep/py/polar_scatter.py,581,0
ml,pi_self_driving_car,Lidar/Scanse_Sweep/py/scan_write_csv.py,586,0
ml,pi_self_driving_car,Lidar/Scanse_Sweep/py/py_read_tty.py,587,0
ml,eva4,S15/tensornet/data/datasets/cifar10.py,40,0
ml,eva4,S15/tensornet/data/datasets/dataset.py,40,0
ml,eva4,S15/tensornet/data/datasets/mnist.py,40,0
ml,eva4,S15/tensornet/data/datasets/modest_museum.py,40,0
ml,eva4,S15/tensornet/data/datasets/tinyimagenet.py,40,0
ml,eva4,S15/tensornet/data/processing.py,40,0
ml,eva4,S15/tensornet/data/utils.py,40,0
ml,eva4,S15/tensornet/engine/learner.py,40,0
ml,eva4,S15/tensornet/engine/lr_finder.py,40,0
ml,eva4,S15/tensornet/engine/ops/checkpoint.py,40,0
ml,eva4,S15/tensornet/engine/ops/lr_scheduler.py,40,0
ml,eva4,S15/tensornet/engine/ops/regularizer.py,40,0
ml,eva4,S15/tensornet/engine/ops/tensorboard.py,40,0
ml,eva4,S15/tensornet/gradcam/gradcam.py,40,0
ml,eva4,S15/tensornet/gradcam/gradcam_pp.py,40,0
ml,eva4,S15/tensornet/gradcam/visual.py,40,0
ml,eva4,S15/tensornet/model/base_model.py,40,0
ml,eva4,S15/tensornet/model/basicnet.py,40,0
ml,eva4,S15/tensornet/model/loss/__init__.py,40,0
ml,eva4,S15/tensornet/model/loss/dice.py,40,0
ml,eva4,S15/tensornet/model/loss/rmse.py,40,0
ml,eva4,S15/tensornet/model/loss/ssim.py,40,0
ml,eva4,S15/tensornet/model/masknet.py,40,0
ml,eva4,S15/tensornet/model/optimizer/__init__.py,40,0
ml,eva4,S15/tensornet/model/resmodel.py,40,0
ml,eva4,S15/tensornet/model/resnet.py,40,0
ml,eva4,S15/tensornet/model/utils/summary.py,40,0
ml,eva4,S15/tensornet/utils/display.py,40,0
ml,eva4,S15/tensornet/utils/predictions.py,40,0
ml,eva4,S15/tensornet/utils/progress_bar.py,40,0
ml,eva4,S13/YoloV3/detect.py,72,0
ml,eva4,S13/YoloV3/test.py,72,0
ml,eva4,S13/YoloV3/utils/adabound.py,72,0
ml,eva4,S13/YoloV3/utils/torch_utils.py,72,0
ml,eva4,S13/YoloV3/utils/utils.py,72,0
ml,eva4,S12/tensornet/data/datasets/cifar10.py,77,0
ml,eva4,S12/tensornet/data/datasets/dataset.py,77,0
ml,eva4,S12/tensornet/data/datasets/mnist.py,77,0
ml,eva4,S12/tensornet/data/datasets/tinyimagenet.py,77,0
ml,eva4,S12/tensornet/data/processing.py,77,0
ml,eva4,S12/tensornet/data/utils.py,77,0
ml,eva4,S12/tensornet/engine/learner.py,77,0
ml,eva4,S12/tensornet/engine/lr_finder.py,77,0
ml,eva4,S12/tensornet/engine/ops/lr_scheduler.py,77,0
ml,eva4,S12/tensornet/engine/ops/regularizer.py,77,0
ml,eva4,S12/tensornet/gradcam/gradcam.py,77,0
ml,eva4,S12/tensornet/gradcam/gradcam_pp.py,77,0
ml,eva4,S12/tensornet/gradcam/visual.py,77,0
ml,eva4,S12/tensornet/model/base_model.py,77,0
ml,eva4,S12/tensornet/model/basicnet.py,77,0
ml,eva4,S12/tensornet/model/resmodel.py,77,0
ml,eva4,S12/tensornet/model/resnet.py,77,0
ml,eva4,S12/tensornet/model/utils/loss.py,77,0
ml,eva4,S12/tensornet/model/utils/optimizers.py,77,0
ml,eva4,S12/tensornet/utils/display.py,77,0
ml,eva4,S12/tensornet/utils/predictions.py,77,0
ml,eva4,S12/tensornet/utils/progress_bar.py,77,0
ml,eva4,S11/tensornet/engine/learner.py,85,0
ml,eva4,S11/tensornet/engine/lr_finder.py,86,0
ml,eva4,S11/tensornet/data/dataset.py,86,0
ml,eva4,S11/tensornet/data/downloader.py,86,0
ml,eva4,S11/tensornet/data/processing.py,86,0
ml,eva4,S11/tensornet/data/utils.py,86,0
