cohort,repo,file,time_days,event_observed
ml,eva4,S15/tensornet/model/resmodel.py,45,1
ml,eva4,S15/tensornet/model/resnet.py,78,1
ml,eva4,S15/tensornet/model/utils/__init__.py,40,0
ml,eva4,S15/tensornet/model/utils/summary.py,0,1
ml,eva4,S15/tensornet/utils/__init__.py,86,0
ml,eva4,S15/tensornet/utils/cuda.py,129,0
ml,eva4,S15/tensornet/utils/display.py,45,1
ml,eva4,S15/tensornet/utils/predictions.py,45,1
ml,eva4,S15/tensornet/utils/progress_bar.py,45,1
ml,eva4,S14/densedepth/__init__.py,60,0
ml,eva4,S14/densedepth/dense_depth.py,64,0
ml,eva4,S14/densedepth/layers.py,64,0
ml,eva4,S15A/densedepth/__init__.py,64,0
ml,eva4,S15A/densedepth/dense_depth.py,64,0
ml,eva4,S15A/densedepth/layers.py,64,0
ml,eva4,S13/YoloV3/detect.py,0,1
ml,eva4,S13/YoloV3/models.py,72,0
ml,eva4,S13/YoloV3/test.py,0,1
ml,eva4,S13/YoloV3/train.py,72,0
ml,eva4,S13/YoloV3/utils/__init__.py,86,0
ml,eva4,S13/YoloV3/utils/adabound.py,0,1
ml,eva4,S13/YoloV3/utils/datasets.py,72,0
ml,eva4,S13/YoloV3/utils/google_utils.py,72,0
ml,eva4,S13/YoloV3/utils/layers.py,72,0
ml,eva4,S13/YoloV3/utils/parse_config.py,72,0
ml,eva4,S13/YoloV3/utils/torch_utils.py,0,1
ml,eva4,S13/YoloV3/utils/utils.py,0,1
ml,eva4,S12/tensornet/__init__.py,77,0
ml,eva4,S12/tensornet/data/__init__.py,77,0
ml,eva4,S12/tensornet/data/datasets/__init__.py,77,0
ml,eva4,S12/tensornet/data/datasets/cifar10.py,0,1
ml,eva4,S12/tensornet/data/datasets/dataset.py,8,1
ml,eva4,S12/tensornet/data/datasets/mnist.py,0,1
ml,eva4,S12/tensornet/data/datasets/tinyimagenet.py,0,1
ml,eva4,S12/tensornet/data/processing.py,8,1
ml,eva4,S12/tensornet/data/utils.py,8,1
ml,eva4,S12/tensornet/engine/__init__.py,86,0
ml,eva4,S12/tensornet/engine/learner.py,8,1
ml,eva4,S12/tensornet/engine/lr_finder.py,8,1
ml,eva4,S12/tensornet/engine/ops/__init__.py,86,0
ml,eva4,S12/tensornet/engine/ops/lr_scheduler.py,8,1
ml,eva4,S12/tensornet/engine/ops/regularizer.py,50,1
ml,eva4,S12/tensornet/gradcam/__init__.py,86,0
ml,eva4,S12/tensornet/gradcam/gradcam.py,33,1
ml,eva4,S12/tensornet/gradcam/gradcam_pp.py,33,1
ml,eva4,S12/tensornet/gradcam/visual.py,33,1
ml,eva4,S12/tensornet/model/__init__.py,86,0
ml,eva4,S12/tensornet/model/base_model.py,8,1
ml,eva4,S12/tensornet/model/basicnet.py,46,1
ml,eva4,S12/tensornet/model/resmodel.py,8,1
ml,eva4,S12/tensornet/model/resnet.py,41,1
ml,eva4,S12/tensornet/model/utils/__init__.py,86,0
ml,eva4,S12/tensornet/model/utils/loss.py,41,1
ml,eva4,S12/tensornet/model/utils/optimizers.py,8,1
ml,eva4,S12/tensornet/utils/__init__.py,86,0
ml,eva4,S12/tensornet/utils/cuda.py,129,0
ml,eva4,S12/tensornet/utils/display.py,8,1
ml,eva4,S12/tensornet/utils/predictions.py,8,1
ml,eva4,S12/tensornet/utils/progress_bar.py,8,1
ml,eva4,S11/tensornet/engine/learner.py,0,1
ml,eva4,S11/tensornet/engine/lr_finder.py,0,1
ml,eva4,S11/tensornet/model/__init__.py,86,0
ml,eva4,S11/tensornet/model/resmodel.py,86,0
ml,eva4,S11/tensornet/utils/clr.py,86,0
ml,eva4,S11/tensornet/__init__.py,86,0
ml,eva4,S11/tensornet/data/__init__.py,86,0
ml,eva4,S11/tensornet/data/dataset.py,0,1
ml,eva4,S11/tensornet/data/downloader.py,0,1
ml,eva4,S11/tensornet/data/processing.py,0,1
ml,eva4,S11/tensornet/data/utils.py,0,1
ml,eva4,S11/tensornet/engine/__init__.py,86,0
ml,eva4,S11/tensornet/engine/ops/__init__.py,86,0
ml,eva4,S11/tensornet/engine/ops/lr_scheduler.py,0,1
ml,eva4,S11/tensornet/engine/ops/regularizer.py,42,1
ml,eva4,S11/tensornet/gradcam/__init__.py,86,0
ml,eva4,S11/tensornet/gradcam/gradcam.py,25,1
ml,eva4,S11/tensornet/gradcam/gradcam_pp.py,25,1
ml,eva4,S11/tensornet/gradcam/visual.py,25,1
ml,eva4,S11/tensornet/model/base_model.py,0,1
ml,eva4,S11/tensornet/model/basicnet.py,38,1
ml,eva4,S11/tensornet/model/resnet.py,33,1
ml,eva4,S11/tensornet/model/utils/__init__.py,86,0
ml,eva4,S11/tensornet/model/utils/loss.py,33,1
ml,eva4,S11/tensornet/model/utils/optimizers.py,0,1
ml,eva4,S11/tensornet/utils/__init__.py,86,0
ml,eva4,S11/tensornet/utils/cuda.py,129,0
ml,eva4,S11/tensornet/utils/display.py,0,1
ml,eva4,S11/tensornet/utils/predictions.py,0,1
ml,eva4,S11/tensornet/utils/progress_bar.py,0,1
ml,eva4,S8/model/basenet.py,124,0
ml,eva4,S9/model/basenet.py,124,0
ml,eva4,S9/data/processing.py,18,1
ml,eva4,S9/data/utils.py,0,1
ml,eva4,S9/gradcam/visual.py,0,1
ml,eva4,S9/model/QuizDNN.py,110,0
ml,eva4,S9/model/__init__.py,110,0
ml,eva4,S9/data/dataset.py,8,1
ml,eva4,S9/gradcam/__init__.py,111,0
ml,eva4,S9/gradcam/gradcam.py,111,0
ml,eva4,S9/gradcam/gradcam_pp.py,0,1
ml,eva4,S9/result.py,8,1
ml,eva4,S9/model/utils/gradcam.py,0,1
ml,eva4,S9/cuda.py,129,0
ml,eva4,S9/data/downloader.py,4,1
ml,eva4,S9/evaluate.py,12,1
ml,eva4,S9/model/resnet.py,119,0
ml,eva4,S9/model/utils/callbacks.py,4,1
ml,eva4,S9/model/utils/loss.py,4,1
ml,eva4,S9/model/utils/optimizers.py,4,1
ml,eva4,S9/model/utils/regularizer.py,12,1
ml,eva4,S9/train.py,12,1
ml,eva4,S8/result.py,4,1
ml,eva4,S8/model/resnet.py,119,0
ml,eva4,S8/data/processing.py,9,1
ml,eva4,S8/data/dataset.py,0,1
ml,eva4,S8/evaluate.py,8,1
ml,eva4,S8/train.py,8,1
ml,eva4,S8/model/utils/callbacks.py,0,1
ml,eva4,S8/model/utils/loss.py,0,1
ml,eva4,S8/model/utils/optimizers.py,0,1
ml,eva4,S8/model/utils/regularizer.py,8,1
ml,eva4,S8/cuda.py,129,0
ml,eva4,S8/data/downloader.py,0,1
ml,eva4,S7/cuda.py,129,0
ml,eva4,S7/data/dataset.py,5,1
ml,eva4,S7/data/downloader.py,0,1
ml,eva4,S7/data/processing.py,5,1
ml,eva4,S7/model/evaluate.py,4,1
ml,eva4,S7/model/network.py,124,0
ml,eva4,S7/model/regularizer.py,4,1
ml,eva4,S7/model/train.py,4,1
ml,eva4,S7/model/utils.py,4,1
ml,eva4,S7/result.py,0,1
ml,eva4,S7_Part1/data/downloader.py,0,1
ml,eva4,S7_Part1/main.py,128,0
ml,eva4,S7_Part1/result.py,0,1
ml,eva4,S7_Part1/run.py,129,0
ml,eva4,S7_Part1/cuda.py,129,0
ml,eva4,S7_Part1/model/evaluate.py,128,0
ml,eva4,S7_Part1/model/train.py,128,0
ml,eva4,S7_Part1/evaluate.py,0,1
ml,eva4,S7_Part1/train.py,0,1
ml,eva4,S7_Part1/model/network.py,128,0
ml,eva4,S7_Part1/model/regularizer.py,0,1
ml,eva4,S7_Part1/model/utils.py,0,1
ml,eva4,S7_Part1/utils/cuda.py,129,0
ml,eva4,S7_Part1/data/dataset.py,0,1
ml,eva4,S7_Part1/data/processing.py,0,1
ml,eva4,S7_Part1/data/utils.py,0,1
ml,gobbl,gobbli/model/use/model.py,182,1
ml,gobbl,gobbli/interactive/util.py,68,1
ml,gobbl,gobbli/inspect/evaluate.py,86,1
ml,gobbl,gobbli/test/augment/test_marian.py,403,0
ml,gobbl,gobbli/augment/marian/src/backtranslate_text.py,403,0
ml,gobbl,benchmark/marian_augment.py,393,0
ml,gobbl,benchmark/run_benchmarks.py,0,1
ml,gobbl,benchmark/scenario.py,112,1
ml,gobbl,gobbli/experiment/base.py,0,1
ml,gobbl,gobbli/experiment/classification.py,261,1
ml,gobbl,gobbli/test/experiment/test_classification_experiment.py,658,0
ml,gobbl,setup.py,658,0
ml,gobbl,gobbli/augment/marian/model.py,3,1
ml,gobbl,gobbli/augment/__init__.py,658,0
ml,gobbl,gobbli/augment/marian/__init__.py,403,0
ml,gobbl,gobbli/model/sklearn/model.py,34,1
ml,gobbl,gobbli/interactive/evaluate.py,0,1
ml,gobbl,gobbli/interactive/explain.py,484,0
ml,gobbl,gobbli/interactive/explore.py,74,1
ml,gobbl,gobbli/io.py,194,1
ml,gobbl,gobbli/test/interactive/test_util.py,553,0
ml,gobbl,gobbli/model/spacy/src/run_spacy.py,36,1
ml,gobbl,gobbli/model/transformer/src/run_model.py,204,1
ml,gobbl,gobbli/test/inspect/test_evaluate.py,534,0
ml,gobbl,gobbli/test/test_io.py,658,0
ml,gobbl,benchmark/benchmark_util.py,154,1
ml,gobbl,gobbli/model/bert/model.py,182,1
ml,gobbl,gobbli/model/fasttext/model.py,203,1
ml,gobbl,gobbli/model/mtdnn/model.py,182,1
ml,gobbl,gobbli/model/random.py,0,1
ml,gobbl,gobbli/model/spacy/model.py,117,1
ml,gobbl,gobbli/model/transformer/model.py,0,1
ml,gobbl,gobbli/util.py,207,1
ml,gobbl,gobbli/dataset/__init__.py,658,0
ml,gobbl,gobbli/test/classification/test_classifiers.py,0,1
ml,gobbl,gobbli/model/majority.py,0,1
ml,gobbl,gobbli/dataset/base.py,0,1
ml,gobbl,gobbli/test/test_util.py,0,1
ml,gobbl,gobbli/dataset/cmu_movie_summary.py,0,1
ml,gobbl,gobbli/test/dataset/test_cmu_movie_summary.py,463,0
ml,gobbl,gobbli/model/use/src/use.py,658,0
ml,gobbl,gobbli/model/base.py,182,1
ml,gobbl,gobbli/augment/word2vec.py,0,1
ml,gobbl,gobbli/test/augment/test_word2vec.py,0,1
ml,gobbl,gobbli/cli.py,553,0
ml,gobbl,gobbli/model/__init__.py,658,0
ml,gobbl,gobbli/model/sklearn/__init__.py,538,0
ml,gobbl,gobbli/test/classification/test_embeddings.py,0,1
ml,gobbl,gobbli/test/model/test_base_model.py,658,0
ml,gobbl,gobbli/inspect/__init__.py,658,0
ml,gobbl,gobbli/test/model/test_sklearn.py,537,0
ml,gobbl,gobbli/test/model/test_spacy.py,658,0
ml,gobbl,gobbli/model/spacy/__init__.py,540,0
ml,gobbl,gobbli/augment/bert/model.py,0,1
ml,gobbl,gobbli/augment/bert/src/augment_text.py,658,0
ml,gobbl,gobbli/test/model/test_transformer.py,658,0
ml,gobbl,gobbli/test/augment/__init__.py,658,0
ml,gobbl,gobbli/test/classification/__init__.py,658,0
ml,gobbl,gobbli/test/dataset/__init__.py,658,0
ml,gobbl,gobbli/test/experiment/__init__.py,658,0
ml,gobbl,gobbli/test/interactive/__init__.py,658,0
ml,gobbl,gobbli/test/model/__init__.py,658,0
ml,gobbl,gobbli/__init__.py,658,0
ml,gobbl,gobbli/docker.py,0,1
ml,gobbl,docs/conf.py,0,1
ml,gobbl,conftest.py,0,1
ml,gobbl,gobbli/test/util.py,0,1
ml,gobbl,benchmark/benchmark.py,0,1
ml,gobbl,gobbli/augment/base.py,0,1
ml,gobbl,gobbli/augment/bert/__init__.py,658,0
ml,gobbl,gobbli/augment/wordnet.py,0,1
ml,gobbl,gobbli/dataset/imdb.py,0,1
ml,gobbl,gobbli/dataset/nested_file.py,0,1
ml,gobbl,gobbli/dataset/newsgroups.py,0,1
ml,gobbl,gobbli/dataset/trivial.py,0,1
ml,gobbl,gobbli/experiment/__init__.py,658,0
ml,gobbl,gobbli/model/bert/__init__.py,658,0
ml,gobbl,gobbli/model/bert/src/__init__.py,0,1
ml,gobbl,gobbli/model/bert/src/create_pretraining_data.py,0,1
ml,gobbl,gobbli/model/bert/src/extract_features.py,0,1
ml,gobbl,gobbli/model/bert/src/modeling.py,0,1
ml,gobbl,gobbli/model/bert/src/modeling_test.py,0,1
ml,gobbl,gobbli/model/bert/src/optimization.py,0,1
ml,gobbl,gobbli/model/bert/src/optimization_test.py,0,1
ml,gobbl,gobbli/model/bert/src/run_classifier.py,0,1
ml,gobbl,gobbli/model/bert/src/run_classifier_with_tfhub.py,0,1
ml,gobbl,gobbli/model/bert/src/run_pretraining.py,0,1
ml,gobbl,gobbli/model/bert/src/run_squad.py,0,1
ml,gobbl,gobbli/model/bert/src/tokenization.py,0,1
ml,gobbl,gobbli/model/bert/src/tokenization_test.py,0,1
ml,gobbl,gobbli/model/context.py,0,1
ml,gobbl,gobbli/model/fasttext/__init__.py,658,0
ml,gobbl,gobbli/model/mixin.py,0,1
ml,gobbl,gobbli/model/mtdnn/__init__.py,658,0
ml,gobbl,gobbli/model/mtdnn/src/data_utils/__init__.py,658,0
ml,gobbl,gobbli/model/mtdnn/src/data_utils/glue_utils.py,0,1
ml,gobbl,gobbli/model/mtdnn/src/data_utils/label_map.py,658,0
ml,gobbl,gobbli/model/mtdnn/src/data_utils/log_wrapper.py,0,1
ml,gobbl,gobbli/model/mtdnn/src/data_utils/metrics.py,658,0
ml,gobbl,gobbli/model/mtdnn/src/data_utils/utils.py,658,0
ml,gobbl,gobbli/model/mtdnn/src/data_utils/vocab.py,0,1
ml,gobbl,gobbli/model/mtdnn/src/gobbli_train.py,658,0
ml,gobbl,gobbli/model/mtdnn/src/module/__init__.py,658,0
ml,gobbl,gobbli/model/mtdnn/src/module/bert_optim.py,0,1
ml,gobbl,gobbli/model/mtdnn/src/module/common.py,0,1
ml,gobbl,gobbli/model/mtdnn/src/module/dropout_wrapper.py,0,1
ml,gobbl,gobbli/model/mtdnn/src/module/my_optim.py,658,0
ml,gobbl,gobbli/model/mtdnn/src/module/san.py,0,1
ml,gobbl,gobbli/model/mtdnn/src/module/similarity.py,0,1
ml,gobbl,gobbli/model/mtdnn/src/module/sub_layers.py,0,1
ml,gobbl,gobbli/model/mtdnn/src/mt_dnn/__init__.py,658,0
ml,gobbl,gobbli/model/mtdnn/src/mt_dnn/batcher.py,658,0
ml,gobbl,gobbli/model/mtdnn/src/mt_dnn/gobbli_batcher.py,0,1
ml,gobbl,gobbli/model/mtdnn/src/mt_dnn/gobbli_model.py,658,0
ml,gobbl,gobbli/model/mtdnn/src/mt_dnn/matcher.py,658,0
ml,gobbl,gobbli/model/mtdnn/src/mt_dnn/model.py,658,0
ml,gobbl,gobbli/model/mtdnn/src/prepro.py,0,1
ml,gobbl,gobbli/model/mtdnn/src/scripts/strip_model.py,658,0
ml,gobbl,gobbli/model/mtdnn/src/train.py,658,0
ml,gobbl,gobbli/model/transformer/__init__.py,658,0
ml,gobbl,gobbli/model/use/__init__.py,658,0
ml,gobbl,gobbli/test/__init__.py,658,0
ml,gobbl,gobbli/test/augment/test_bertmaskedlm.py,658,0
ml,gobbl,gobbli/test/augment/test_wordnet.py,658,0
ml,gobbl,gobbli/test/dataset/test_base_dataset.py,658,0
ml,gobbl,gobbli/test/dataset/test_imdb.py,658,0
ml,gobbl,gobbli/test/dataset/test_newsgroups.py,658,0
ml,gobbl,gobbli/test/experiment/test_base_experiment.py,658,0
ml,gobbl,gobbli/test/model/test_bert.py,658,0
ml,gobbl,gobbli/test/model/test_fasttext.py,658,0
ml,gobbl,gobbli/test/model/test_mtdnn.py,658,0
ml,gobbl,gobbli/test/model/test_use.py,658,0
ml,deeplearning_demo,attention/attention_keras.py,0,0
ml,deeplearning_demo,attention/attention_tf.py,0,1
ml,deeplearning_demo,distributed_tensorflow/distributed_tensorflow.py,401,0
ml,deeplearning_demo,RNN_txt_prediction_numpy_only/min-char-rnn.py,0,1
ml,deeplearning_demo,CNN/CNN_tf_demo.py,539,0
ml,deeplearning_demo,Resnet/Code/resnet.py,0,1
ml,deeplearning_demo,BackPropagation/bp.py,0,1
ml,deeplearning_demo,linear_regression_use_gradient_decent/linear_regression.py,0,1
ml,deeplearning_demo,AdversarialNetworks/competition.py,694,0
ml,deeplearning_demo,AdversarialNetworks/demo_gaussian.py,694,0
ml,deeplearning_demo,AdversarialNetworks/demo_gaussian_mixture.py,694,0
ml,deeplearning_demo,AdversarialNetworks/demo_normal.py,694,0
ml,deeplearning_demo,AdversarialNetworks/gradient_descent.py,694,0
ml,deeplearning_demo,AdversarialNetworks/models.py,694,0
ml,deeplearning_demo,AdversarialNetworks/tests.py,694,0
ml,deeplearning_demo,AdversarialNetworks/utils.py,694,0
ml,deeplearning_demo,siamese_tf_mnist/inference.py,694,0
ml,deeplearning_demo,siamese_tf_mnist/run.py,0,1
ml,deeplearning_demo,siamese_tf_mnist/visualize.py,694,0
ml,deep-learning-starcraft-,Manual/TrytoDefeatHardAI.py,71,0
ml,deep-learning-starcraft-,Manual/CArmy.py,71,0
ml,deep-learning-starcraft-,Manual/BArmy.py,71,0
ml,deep-learning-starcraft-,Deep Learning/VisualisationChanges(9).py,69,0
ml,deep-learning-starcraft-,Deep Learning/ImprovingScouting(7).py,0,1
ml,deep-learning-starcraft-,Deep Learning/ImprovementsinNeuralNetwork(6).py,0,1
ml,deep-learning-starcraft-,Deep Learning/AddingChoices(8).py,0,1
ml,deep-learning-starcraft-,Deep Learning/Buildtraindata(3).py,69,0
ml,deep-learning-starcraft-,Deep Learning/TrainingNeuralNetworks(4).py,69,0
ml,deep-learning-starcraft-,Deep Learning/UsingNeuralNetworksModel(5).py,0,1
ml,deep-learning-starcraft-,Deep Learning/scoutndmorevisualinputs(2).py,69,0
ml,deep-learning-starcraft-,Deep Learning/DeepL1.py,71,0
ml,mycroft-core,mycroft/skills/intent_service_interface.py,1180,1
ml,mycroft-core,mycroft/skills/mycroft_skill/mycroft_skill.py,2377,1
ml,mycroft-core,test/unittests/skills/test_mycroft_skill.py,1278,1
ml,mycroft-core,mycroft/audio/services/chromecast/__init__.py,420,1
ml,mycroft-core,mycroft/client/speech/hotword_factory.py,1185,1
ml,mycroft-core,mycroft/configuration/config.py,1458,1
ml,mycroft-core,test/unittests/configuration/test_configuration.py,524,1
ml,mycroft-core,mycroft/audio/speech.py,1226,1
ml,mycroft-core,mycroft/tts/mimic_tts.py,1804,1
ml,mycroft-core,mycroft/tts/tts.py,2111,1
ml,mycroft-core,test/unittests/audio/test_speech.py,0,1
ml,mycroft-core,test/unittests/tts/test_tts.py,2330,0
ml,mycroft-core,mycroft/stt/__init__.py,1898,1
ml,mycroft-core,mycroft/audio/services/mplayer/__init__.py,181,1
ml,mycroft-core,mycroft/skills/common_query_skill.py,417,1
ml,mycroft-core,test/wake_word/wake_word_test.py,2994,0
ml,mycroft-core,mycroft/tts/responsive_voice_tts.py,0,1
ml,mycroft-core,test/integrationtests/voight_kampff/features/steps/utterance_responses.py,672,1
ml,mycroft-core,mycroft/version/__init__.py,501,1
ml,mycroft-core,mycroft/identity/__init__.py,501,1
ml,mycroft-core,mycroft/client/enclosure/mark1/__init__.py,899,1
ml,mycroft-core,mycroft/client/text/text_client.py,1460,1
ml,mycroft-core,mycroft/configuration/locations.py,577,1
ml,mycroft-core,test/unittests/skills/test_common_query_skill.py,0,1
ml,mycroft-core,mycroft/client/enclosure/base.py,113,1
ml,mycroft-core,mycroft/util/log.py,1147,1
ml,mycroft-core,mycroft/tts/espeak_tts.py,1451,1
ml,mycroft-core,test/integrationtests/voight_kampff/features/environment.py,473,1
ml,mycroft-core,mycroft/skills/skill_loader.py,363,1
ml,mycroft-core,test/integrationtests/voight_kampff/tools.py,540,1
ml,mycroft-core,test/integrationtests/voight_kampff/__init__.py,1382,1
ml,mycroft-core,test/unittests/skills/test_intent_service_interface.py,1831,0
ml,mycroft-core,mycroft/skills/intent_service.py,1955,1
ml,mycroft-core,mycroft/skills/intent_services/adapt_service.py,409,1
ml,mycroft-core,test/unittests/skills/test_intent_service.py,942,1
ml,mycroft-core,mycroft/skills/intent_services/padatious_service.py,1490,1
ml,mycroft-core,mycroft/skills/intent_services/__init__.py,1482,0
ml,mycroft-core,mycroft/tts/google_tts.py,1468,1
ml,mycroft-core,mycroft/enclosure/gui.py,498,1
ml,mycroft-core,mycroft/skills/__init__.py,1157,1
ml,mycroft-core,mycroft/__init__.py,501,1
ml,mycroft-core,mycroft/filesystem/__init__.py,1702,1
ml,mycroft-core,mycroft/skills/event_scheduler.py,716,1
ml,mycroft-core,mycroft/skills/skill_updater.py,344,1
ml,mycroft-core,mycroft/util/file_utils.py,377,1
ml,mycroft-core,mycroft/configuration/__init__.py,501,1
ml,mycroft-core,mycroft/api/__init__.py,1013,1
ml,mycroft-core,mycroft/client/enclosure/__main__.py,1426,1
ml,mycroft-core,mycroft/messagebus/send_func.py,746,1
ml,mycroft-core,test/unittests/skills/test_skill_updater.py,0,1
ml,mycroft-core,mycroft/util/network_utils.py,0,1
ml,mycroft-core,test/unittests/util/test_network_utils.py,1128,0
ml,mycroft-core,mycroft/audio/audioservice.py,1149,1
ml,mycroft-core,mycroft/tts/cache.py,10,1
ml,mycroft-core,mycroft/util/format.py,967,1
ml,mycroft-core,mycroft/util/parse.py,1039,1
ml,mycroft-core,test/unittests/tts/test_cache.py,1273,0
ml,mycroft-core,doc/conf.py,32,1
ml,mycroft-core,mycroft/skills/common_iot_skill.py,112,1
ml,mycroft-core,mycroft/audio/services/__init__.py,1191,1
ml,mycroft-core,mycroft/client/enclosure/mark1/mouth.py,3028,0
ml,mycroft-core,mycroft/client/speech/data_structures.py,0,1
ml,mycroft-core,mycroft/client/speech/listener.py,1296,1
ml,mycroft-core,mycroft/client/speech/mic.py,1466,1
ml,mycroft-core,mycroft/dialog/dialog.py,1356,1
ml,mycroft-core,mycroft/enclosure/api.py,1409,1
ml,mycroft-core,mycroft/metrics/__init__.py,598,1
ml,mycroft-core,mycroft/skills/__main__.py,1161,1
ml,mycroft-core,mycroft/skills/api.py,0,1
ml,mycroft-core,mycroft/skills/audioservice.py,616,1
ml,mycroft-core,mycroft/skills/common_play_skill.py,768,1
ml,mycroft-core,mycroft/skills/context.py,49,1
ml,mycroft-core,mycroft/skills/fallback_skill.py,302,1
ml,mycroft-core,mycroft/skills/intent_services/fallback_service.py,0,1
ml,mycroft-core,mycroft/skills/mycroft_skill/event_container.py,3,1
ml,mycroft-core,mycroft/skills/settings.py,1684,1
ml,mycroft-core,mycroft/skills/skill_data.py,561,1
ml,mycroft-core,mycroft/skills/skill_manager.py,1413,1
ml,mycroft-core,mycroft/tts/mimic2_tts.py,232,1
ml,mycroft-core,mycroft/util/audio_utils.py,0,1
ml,mycroft-core,mycroft/util/combo_lock.py,3,1
ml,mycroft-core,mycroft/util/download.py,976,1
ml,mycroft-core,mycroft/util/monotonic_event.py,0,1
ml,mycroft-core,mycroft/util/plugins.py,0,1
ml,mycroft-core,mycroft/util/process_utils.py,285,1
ml,mycroft-core,mycroft/util/time.py,639,1
ml,mycroft-core,test/integrationtests/skills/runner.py,1553,1
ml,mycroft-core,test/integrationtests/skills/skill_tester.py,1199,1
ml,mycroft-core,test/integrationtests/voight_kampff/features/steps/configuration.py,237,1
ml,mycroft-core,test/integrationtests/voight_kampff/test_setup.py,0,1
ml,mycroft-core,test/unittests/skills/test_mycroft_skill_get_response.py,0,1
ml,mycroft-core,test/unittests/skills/test_skill_api.py,0,1
ml,mycroft-core,mycroft/configuration/locale.py,1180,1
ml,mycroft-core,test/unittests/util/test_format.py,648,1
ml,mycroft-core,test/unittests/util/test_parse.py,203,1
ml,mycroft-core,test/unittests/util/test_file_utils.py,1599,0
ml,mycroft-core,test/unittests/skills/test_skill_manager.py,176,1
ml,mycroft-core,mycroft/lock/__init__.py,371,1
ml,mycroft-core,mycroft/skills/msm_wrapper.py,142,1
ml,mycroft-core,mycroft/util/__init__.py,1428,1
ml,mycroft-core,mycroft/util/audio_test.py,841,1
ml,mycroft-core,test/unittests/audio/test_utils.py,2591,0
ml,mycroft-core,test/unittests/lock/test_lock.py,109,1
ml,mycroft-core,test/unittests/util/test_audio_utils.py,9,1
ml,mycroft-core,test/unittests/util/test_download.py,1599,0
ml,mycroft-core,test/unittests/tts/test_mimic_tts.py,1698,0
ml,mycroft-core,mycroft/messagebus/client/__init__.py,501,1
ml,mycroft-core,mycroft/messagebus/client/client.py,1506,1
ml,mycroft-core,mycroft/messagebus/message.py,1365,1
ml,mycroft-core,mycroft/tts/cache_handler.py,0,1
ml,mycroft-core,mycroft/skills/padatious_service.py,707,1
ml,mycroft-core,test/unittests/mocks.py,544,1
ml,mycroft-core,test/unittests/skills/test_common_play_skill.py,0,1
ml,mycroft-core,test/unittests/tts/test_google_tts.py,1698,0
ml,mycroft-core,mycroft/tts/mozilla_tts.py,0,1
ml,mycroft-core,mycroft/skills/mycroft_skill/__init__.py,1196,1
ml,mycroft-core,mycroft/skills/mycroft_skill/decorators.py,526,1
ml,mycroft-core,test/unittests/enclosure/test_gui.py,0,1
ml,mycroft-core,test/unittests/audio/test_simple_backend.py,1693,0
ml,mycroft-core,mycroft/audio/utils.py,1281,1
ml,mycroft-core,mycroft/client/enclosure/generic/__init__.py,814,1
ml,mycroft-core,mycroft/audio/__main__.py,2591,0
ml,mycroft-core,mycroft/client/speech/__main__.py,1231,1
ml,mycroft-core,test/unittests/util/test_process_utils.py,0,1
ml,mycroft-core,mycroft/tts/dummy_tts.py,1403,1
ml,mycroft-core,mycroft/audio/services/simple/__init__.py,584,1
ml,mycroft-core,test/unittests/audio/test_service.py,64,1
ml,mycroft-core,mycroft/services/__init__.py,1616,1
ml,mycroft-core,mycroft/services/util.py,0,1
ml,mycroft-core,mycroft/audio/services/vlc/__init__.py,530,1
ml,mycroft-core,test/util.py,680,1
ml,mycroft-core,mycroft/messagebus/service/event_handler.py,3028,0
ml,mycroft-core,mycroft/tts/polly_tts.py,0,1
ml,mycroft-core,test/unittests/util/test_plugins.py,0,1
ml,mycroft-core,test/unittests/client/test_local_recognizer.py,1298,1
ml,mycroft-core,test/unittests/enclosure/__init__.py,3028,0
ml,mycroft-core,test/unittests/util/test_monotonic_event.py,1454,0
ml,mycroft-core,test/integrationtests/skills/discover_tests.py,724,1
ml,mycroft-core,mycroft/util/string_utils.py,0,1
ml,mycroft-core,test/unittests/util/test_string_utils.py,1599,0
ml,mycroft-core,mycroft/dialog/__init__.py,1297,1
ml,mycroft-core,test/unittests/dialog/test_dialog.py,108,1
ml,mycroft-core,mycroft/messagebus/client/threaded_event_emitter.py,540,1
ml,mycroft-core,test/unittests/messagebus/client/test_threaded_event_emitter.py,43,1
ml,mycroft-core,test/unittests/skills/test_event_scheduler.py,0,1
ml,mycroft-core,mycroft/skills/intent_services/base.py,1482,0
ml,mycroft-core,mycroft/skills/adapt_service.py,0,1
ml,mycroft-core,mycroft/tts/festival_tts.py,0,1
ml,mycroft-core,mycroft/messagebus/service/__main__.py,1154,1
ml,mycroft-core,test/unittests/messagebus/client/test_client.py,0,1
ml,mycroft-core,test/unittests/skills/test_settings.py,1103,1
ml,mycroft-core,test/unittests/client/test_noise_tracker.py,0,1
ml,mycroft-core,test/unittests/client/test_dynamic_energy_test.py,3028,0
ml,mycroft-core,test/unittests/client/test_data_structures.py,0,1
ml,mycroft-core,test/unittests/skills/test_fallback_skill.py,0,1
ml,mycroft-core,test/unittests/tts/test_espeak_tts.py,1576,0
ml,mycroft-core,setup.py,3028,0
ml,mycroft-core,test/unittests/skills/test_context.py,0,1
ml,mycroft-core,test/integrationtests/messagebus/messagebus_test.py,47,1
ml,mycroft-core,test/unittests/stt/test_stt.py,26,1
ml,mycroft-core,test/unittests/util/test_platform.py,1599,0
