cohort,repo,file,time_days,event_observed
nonml,deptry,tests/unit/reporters/test_text.py,1159,0
nonml,deptry,python/deptry/python_file_finder.py,1171,0
nonml,deptry,python/deptry/dependency_specification_detector.py,1160,0
nonml,deptry,tests/unit/test_config.py,546,1
nonml,deptry,tests/unit/test_dependency_specification_detector.py,1160,0
nonml,deptry,python/deptry/dependency_getter/base.py,1138,0
nonml,deptry,python/deptry/dependency_getter/pdm.py,1134,0
nonml,deptry,python/deptry/dependency_getter/requirements_txt.py,550,1
nonml,deptry,python/deptry/imports/extract.py,611,0
nonml,deptry,python/deptry/deprecate/ignore_flags.py,881,0
nonml,deptry,python/deptry/deprecate/skip_flags.py,881,0
nonml,deptry,tests/unit/deprecate/test_ignore_flags.py,881,0
nonml,deptry,tests/unit/deprecate/test_skip_flags.py,881,0
nonml,deptry,python/deptry/imports/extractors/__init__.py,611,0
nonml,deptry,python/deptry/imports/extractors/base.py,1092,0
nonml,deptry,python/deptry/imports/extractors/notebook_import_extractor.py,1092,0
nonml,deptry,tests/functional/cli/test_cli_poetry.py,924,0
nonml,deptry,deptry/imports/extract.py,1092,0
nonml,deptry,deptry/imports/extractors/__init__.py,1092,0
nonml,deptry,deptry/imports/extractors/python_import_extractor.py,1092,0
nonml,deptry,deptry/imports/location.py,922,0
nonml,deptry,python/deptry/__init__.py,1172,0
nonml,deptry,python/deptry/__main__.py,851,0
nonml,deptry,python/deptry/config.py,1171,0
nonml,deptry,python/deptry/dependency_getter/__init__.py,1141,0
nonml,deptry,python/deptry/imports/__init__.py,1141,0
nonml,deptry,python/deptry/imports/location.py,611,0
nonml,deptry,python/deptry/reporters/base.py,924,0
nonml,deptry,python/deptry/reporters/json.py,924,0
nonml,deptry,python/deptry/utils.py,1168,0
nonml,deptry,python/deptry/violations/dep001_missing/__init__.py,1141,0
nonml,deptry,python/deptry/violations/dep002_unused/__init__.py,1141,0
nonml,deptry,python/deptry/violations/dep003_transitive/__init__.py,1141,0
nonml,deptry,python/deptry/violations/dep004_misplaced_dev/__init__.py,1141,0
nonml,deptry,deptry/config.py,16,1
nonml,deptry,deptry/exceptions.py,1021,0
nonml,deptry,deptry/dependency_getter/requirements_txt.py,0,1
nonml,deptry,deptry/deprecate/ignore_flags.py,0,1
nonml,deptry,deptry/deprecate/skip_flags.py,0,1
nonml,deptry,deptry/stdlibs.py,0,1
nonml,deptry,deptry/violations/dep001_missing/finder.py,1138,0
nonml,deptry,deptry/violations/dep003_transitive/finder.py,1164,0
nonml,deptry,tests/data/project_with_multiple_source_directories/src/foobar.py,920,0
nonml,deptry,tests/data/project_with_multiple_source_directories/worker/foobaz.py,920,0
nonml,deptry,tests/data/project_with_pyproject_different_directory/src/project_with_src_directory/foo.py,1171,0
nonml,deptry,tests/data/project_with_src_directory/src/foobar.py,937,0
nonml,deptry,tests/data/project_with_src_directory/src/project_with_src_directory/foo.py,1171,0
nonml,deptry,tests/functional/types.py,924,0
nonml,deptry,deptry/python_file_finder.py,7,1
nonml,deptry,deptry/dependency.py,243,1
nonml,deptry,deptry/__main__.py,851,0
nonml,deptry,deptry/core.py,234,1
nonml,deptry,deptry/cli.py,234,1
nonml,deptry,deptry/deprecate_obsolete.py,0,1
nonml,deptry,tests/functional/cli/test_cli_arg_types.py,936,0
nonml,deptry,tests/functional/cli/test_cli_with_future_deprecated_obsolete_argument.py,919,0
nonml,deptry,tests/unit/test_deprecate_obsolete.py,919,0
nonml,deptry,deptry/imports/extractors/notebook_import_extractor.py,1092,0
nonml,deptry,deptry/issues_finder/base.py,216,1
nonml,deptry,deptry/violations/__init__.py,922,0
nonml,deptry,deptry/violations/base.py,9,1
nonml,deptry,deptry/violations/dep001_missing/__init__.py,1141,0
nonml,deptry,deptry/violations/dep001_missing/violation.py,922,0
nonml,deptry,deptry/violations/dep002_unused/__init__.py,1141,0
nonml,deptry,deptry/violations/dep002_unused/finder.py,1164,0
nonml,deptry,deptry/violations/dep002_unused/violation.py,922,0
nonml,deptry,deptry/violations/dep003_transitive/__init__.py,1141,0
nonml,deptry,deptry/violations/dep003_transitive/violation.py,922,0
nonml,deptry,deptry/violations/dep004_misplaced_dev/__init__.py,1141,0
nonml,deptry,deptry/violations/dep004_misplaced_dev/finder.py,1164,0
nonml,deptry,deptry/violations/dep004_misplaced_dev/violation.py,922,0
nonml,deptry,tests/unit/violations/dep001_missing/__init__.py,1141,0
nonml,deptry,tests/unit/violations/dep002_unused/__init__.py,1141,0
nonml,deptry,tests/unit/violations/dep003_transitive/__init__.py,1141,0
nonml,deptry,tests/unit/violations/dep004_misplaced_dev/__init__.py,1141,0
nonml,deptry,deptry/dependency_getter/poetry.py,143,1
nonml,deptry,tests/data/project_with_poetry/src/main.py,1171,0
nonml,deptry,deptry/issues_finder/unused.py,1164,0
nonml,deptry,deptry/violations/unused.py,922,0
nonml,deptry,tests/data/project_with_future_deprecated_obsolete_argument/src/main.py,1171,0
nonml,deptry,tests/unit/issues_finder/test_obsolete.py,1165,0
nonml,deptry,tests/unit/reporters/test_json_reporter.py,1148,0
nonml,deptry,tests/unit/reporters/test_text_reporter.py,1159,0
nonml,deptry,tests/data/project_with_multiple_source_directories/another_directory/__init__.py,1141,0
nonml,deptry,tests/data/project_with_multiple_source_directories/another_directory/foo.py,920,0
nonml,deptry,tests/data/project_with_multiple_source_directories/src/__init__.py,1141,0
nonml,deptry,tests/data/project_with_multiple_source_directories/src/foo.py,920,0
nonml,deptry,tests/data/project_with_multiple_source_directories/worker/__init__.py,1141,0
nonml,deptry,tests/data/project_with_multiple_source_directories/worker/foo.py,920,0
nonml,deptry,tests/data/project_with_src_directory/src/this_file_is_gitignored.py,920,0
nonml,deptry,deptry/dependency_getter/base.py,116,1
nonml,deptry,deptry/dependency_specification_detector.py,0,1
nonml,deptry,deptry/imports/extractors/base.py,70,1
nonml,deptry,deptry/issues_finder/misplaced_dev.py,1164,0
nonml,deptry,deptry/issues_finder/missing.py,0,1
nonml,deptry,deptry/issues_finder/obsolete.py,1164,0
nonml,deptry,deptry/issues_finder/transitive.py,1164,0
nonml,deptry,deptry/reporters/json.py,924,0
nonml,deptry,deptry/utils.py,3,1
nonml,deptry,tests/unit/issues_finder/test_misplaced_dev.py,218,1
nonml,deptry,deptry/module.py,243,1
nonml,deptry,deptry/reporters/text.py,1159,0
nonml,deptry,deptry/violations/misplaced_dev.py,922,0
nonml,deptry,deptry/violations/missing.py,922,0
nonml,deptry,deptry/violations/obsolete.py,922,0
nonml,deptry,deptry/violations/transitive.py,922,0
nonml,deptry,deptry/reporters/base.py,924,0
nonml,deptry,tests/unit/issues_finder/test_missing.py,1164,0
nonml,deptry,tests/unit/issues_finder/test_transitive.py,1164,0
nonml,deptry,deptry/json_writer.py,0,1
nonml,deptry,deptry/reporters/__init__.py,924,0
nonml,deptry,tests/unit/reporters/__init__.py,1141,0
nonml,deptry,deptry/dependency_getter/pep_621.py,80,1
nonml,deptry,tests/cli/test_cli_pdm.py,1134,0
nonml,deptry,tests/cli/test_cli_pep_621.py,1102,0
nonml,deptry,tests/cli/test_cli_pyproject_different_directory.py,1102,0
nonml,deptry,tests/cli/test_cli_src_directory.py,1102,0
nonml,deptry,tests/functional/__init__.py,1141,0
nonml,deptry,tests/functional/cli/__init__.py,1141,0
nonml,deptry,tests/unit/__init__.py,1141,0
nonml,deptry,tests/unit/dependency_getter/__init__.py,1141,0
nonml,deptry,tests/unit/imports/__init__.py,1141,0
nonml,deptry,tests/unit/issues_finder/__init__.py,1141,0
nonml,deptry,tests/unit/test_json_writer.py,1148,0
nonml,deptry,tests/unit/test_result_logger.py,1159,0
nonml,deptry,deptry/compat.py,1145,0
nonml,deptry,tests/test_core.py,1159,0
nonml,deptry,tests/test_dependency.py,241,1
nonml,deptry,tests/dependency_getter/test_pdm.py,0,1
nonml,deptry,tests/dependency_getter/test_pep_621.py,0,1
nonml,deptry,tests/dependency_getter/test_poetry.py,1162,0
nonml,deptry,tests/dependency_getter/test_requirements_txt.py,1160,0
nonml,deptry,tests/cli/test_cli.py,1170,0
nonml,deptry,tests/cli/test_cli_gitignore.py,1050,0
nonml,deptry,tests/cli/test_cli_requirements_txt.py,1134,0
nonml,deptry,tests/imports/test_extract.py,0,1
nonml,deptry,tests/test_python_file_finder.py,0,1
nonml,deptry,deptry/dependency_getter/pdm.py,0,1
nonml,deptry,tests/cli/test_cli_arg_types.py,936,0
nonml,deptry,tests/data/project_with_src_directory/src/project_with_src_directory/bar.py,1054,0
nonml,deptry,tests/issues_finder/test_transitive.py,1164,0
nonml,deptry,tests/test_config.py,15,1
nonml,deptry,tests/test_json_writer.py,1148,0
nonml,deptry,tests/test_result_logger.py,1159,0
nonml,deptry,deptry/__init__.py,1172,0
nonml,deptry,tests/issues_finder/test_misplaced_dev.py,1138,0
nonml,deptry,tests/issues_finder/test_obsolete.py,1165,0
nonml,deptry,tests/test_dependency_specification_detector.py,0,1
nonml,deptry,tests/test_utils.py,1150,0
nonml,deptry,deptry/stdlibs/__init__.py,1141,0
nonml,deptry,deptry/stdlibs/py310.py,0,1
nonml,deptry,deptry/stdlibs/py311.py,2,1
nonml,deptry,deptry/stdlibs/py37.py,0,1
nonml,deptry,deptry/stdlibs/py38.py,0,1
nonml,deptry,deptry/stdlibs/py39.py,0,1
nonml,deptry,tests/issues_finder/test_missing.py,1164,0
nonml,deptry,tests/test_module.py,1165,0
nonml,deptry,tests/data/project_with_gitignore/src/bar.py,1050,0
nonml,deptry,tests/data/project_with_gitignore/src/foo.py,1050,0
nonml,deptry,tests/data/project_with_gitignore/src/foobar.py,1050,0
nonml,deptry,tests/data/project_with_pyproject_different_directory/src/project_with_src_directory/__init__.py,1141,0
nonml,deptry,tests/data/project_with_pyproject_different_directory/src/project_with_src_directory/bar.py,1054,0
nonml,deptry,tests/__init__.py,1141,0
nonml,deptry,tests/cli/__init__.py,1141,0
nonml,deptry,tests/data/project_with_src_directory/src/project_with_src_directory/__init__.py,1141,0
nonml,deptry,deptry/result_logger.py,0,1
nonml,deptry,deptry/cli_defaults.py,1162,0
nonml,deptry,deptry/import_parser.py,51,1
nonml,deptry,deptry/imports/__init__.py,1141,0
nonml,deptry,deptry/notebook_import_extractor.py,0,1
nonml,deptry,tests/imports/__init__.py,1141,0
nonml,deptry,tests/test_import_parser.py,12,1
nonml,deptry,tests/test_notebook_import_extractor.py,1169,0
nonml,deptry,deptry/issue_finders/missing.py,0,1
nonml,deptry,deptry/issues_finder/__init__.py,1141,0
nonml,deptry,tests/issues_finder/__init__.py,1141,0
nonml,deptry,tests/issue_finders/test_misplaced_dev.py,1138,0
nonml,deptry,tests/dependency_getter/__init__.py,1141,0
nonml,deptry,tests/issue_finders/__init__.py,1141,0
nonml,deptry,tests/issue_finders/test_missing.py,1164,0
nonml,deptry,tests/issue_finders/test_obsolete.py,1165,0
nonml,deptry,tests/issue_finders/test_transitive.py,1164,0
nonml,deptry,deptry/dependency_getter/__init__.py,1141,0
nonml,deptry,deptry/dependency_getter/pyproject_toml.py,1165,0
nonml,deptry,deptry/issue_finders/__init__.py,1141,0
nonml,deptry,deptry/issue_finders/transitive.py,0,1
nonml,deptry,tests/test_cli.py,0,1
nonml,deptry,tests/test_pyproject_toml_dependency_getter.py,2,1
nonml,deptry,tests/test_requirements_txt_dependency_getter.py,1,1
nonml,deptry,tests/test_transitive_dependencies_finder.py,0,1
nonml,deptry,deptry/issue_finders/misplaced_dev.py,4,1
nonml,deptry,deptry/issue_finders/obsolete.py,0,1
nonml,deptry,tests/test_missing_dependencies_finder.py,5,1
nonml,deptry,deptry/dependency_getter.py,1,1
nonml,deptry,tests/test_dependency_getter.py,1162,0
nonml,deptry,tests/test_obsolete_dependencies_finder.py,0,1
nonml,deptry,deptry/issue_finders/issue_finder.py,0,1
nonml,deptry,tests/data/example_project/src/main.py,1171,0
nonml,deptry,tests/data/projects/project_without_obsolete/src/main.py,1171,0
nonml,deptry,deptry/missing_dependencies_finder.py,0,1
nonml,deptry,deptry/obsolete_dependencies_finder.py,0,1
nonml,deptry,deptry/transitive_dependencies_finder.py,0,1
nonml,deptry,deptry/imports_to_package_names.py,0,1
nonml,deptry,tests/test_imports_to_package_names.py,1170,0
nonml,deptry,tests/data/projects/project_with_obsolete/src/main.py,1171,0
nonml,deptry,deptry/dependencies_getter.py,1171,0
nonml,deptry,tests/data/projects/project_with_missing_imports/src/main.py,1171,0
nonml,deptry,tests/data/projects/project_without_missing_imports/src/main.py,1171,0
nonml,deptry,tests/test_foo.py,1172,0
nonml,deptry,deptry/mock_imports.py,1171,0
nonml,deptry,poetry_check_deps/import_parser.py,0,1
nonml,deptry,poetry_check_deps/venv_module_extractor.py,0,1
nonml,deptry,poetry_check_deps/foo.py,0,1
nonml,deptry,poetry_check_deps/python_file_finder.py,0,1
nonml,deptry,poetry_check_deps/mock_imports.py,1171,0
nonml,deptry,poetry_check_deps/__init__.py,1172,0
nonml,pdoc,pdoc/cli.py,2626,1
nonml,pdoc,pdoc/html_helpers.py,271,1
nonml,pdoc,pdoc/test/__init__.py,2500,1
nonml,pdoc,pdoc/test/example_pkg/_test_classwrap/__init__.py,0,1
nonml,pdoc,pdoc/test/example_pkg/_test_classwrap/class_definition.py,0,1
nonml,pdoc,pdoc/test/example_pkg/_test_classwrap/util.py,0,0
nonml,pdoc,pdoc/test/example_pkg/__init__.py,2001,1
nonml,pdoc,pdoc/test/example_pkg/_skip_errors/unimportable.py,1956,0
nonml,pdoc,setup.py,4473,0
nonml,pdoc,pdoc/test/example_pkg/_reST_include/test.py,0,1
nonml,pdoc,pdoc/test/example_pkg/_resolve_typing_forwardrefs/evaluated.py,1893,0
nonml,pdoc,pdoc/test/example_pkg/_resolve_typing_forwardrefs/postponed.py,1893,0
nonml,pdoc,pdoc/test/example_pkg/_resolve_typing_forwardrefs/foo.py,1893,0
nonml,pdoc,pdoc/test/example_pkg/_exclude_dir/downloaded_modules/foo.py,2029,0
nonml,pdoc,pdoc/test/example_pkg/_exclude_dir/__init__.py,2029,0
nonml,pdoc,pdoc/test/example_pkg/_exclude_dir/downloaded_modules/__init__.py,2029,0
nonml,pdoc,pdoc/test/__main__.py,2119,0
nonml,pdoc,pdoc/test/example_pkg/_imported_once.py,2376,0
nonml,pdoc,pdoc/test/example_pkg/_namespace/1/a/a/util.py,2376,0
nonml,pdoc,pdoc/test/example_pkg/_namespace/1/b/a/main.py,2376,0
nonml,pdoc,pdoc/test/example_pkg/_namespace/2/a/a/__init__.py,2376,0
nonml,pdoc,pdoc/test/example_pkg/_namespace/2/a/a/util.py,2376,0
nonml,pdoc,pdoc/test/example_pkg/_namespace/2/b/a/__init__.py,2376,0
nonml,pdoc,pdoc/test/example_pkg/_namespace/2/b/a/main.py,2376,0
nonml,pdoc,pdoc/test/example_pkg/_namespace/3/a/a/__init__.py,2376,0
nonml,pdoc,pdoc/test/example_pkg/_namespace/3/a/a/util.py,2376,0
nonml,pdoc,pdoc/test/example_pkg/_namespace/3/b/a/__init__.py,2376,0
nonml,pdoc,pdoc/test/example_pkg/_namespace/3/b/a/main.py,2376,0
nonml,pdoc,pdoc/test/example_pkg/_relative_import/__init__.py,2450,0
nonml,pdoc,pdoc/test/example_pkg/_relative_import/foo.py,2492,0
nonml,pdoc,pdoc/test/example_pkg/_reST_include/_include_me.py,2460,0
nonml,pdoc,pdoc/__main__.py,2475,0
nonml,pdoc,pdoc/test/example_pkg/_test_linking/__init__.py,2489,0
nonml,pdoc,pdoc/test/example_pkg/_test_linking/a.py,2489,0
nonml,pdoc,pdoc/test/example_pkg/_test_linking/b/__init__.py,2489,0
nonml,pdoc,pdoc/test/example_pkg/_test_linking/b/c.py,2489,0
nonml,pdoc,test/test_pdoc.py,2710,0
nonml,pdoc,pdoc/test/example_pkg/index.py,2500,0
nonml,pdoc,pdoc/test/example_pkg/_private/_private.py,2500,0
nonml,pdoc,pdoc/test/example_pkg/_private/module.py,2500,0
nonml,pdoc,pdoc/test/example_pkg/_private/__init__.py,2500,0
nonml,pdoc,pdoc/test/example_pkg/module.py,2500,0
nonml,pdoc,pdoc/test/example_pkg/subpkg/__init__.py,2500,0
nonml,pdoc,pdoc/test/example_pkg/subpkg/_private.py,2500,0
nonml,pdoc,pdoc/test/example_pkg/subpkg2/__init__.py,2500,0
nonml,pdoc,pdoc/test/example_pkg/subpkg2/_private.py,2500,0
nonml,pdoc,pdoc/test/example_pkg/subpkg2/module.py,2500,0
nonml,pdoc,pdoc.py,4473,1
nonml,pdoc,pdoc/__init__.py,3,1
nonml,cookiecutter-uv,tests/test_generated_project_root.py,0,1
nonml,cookiecutter-uv,tests/test_cookiecutter.py,430,0
nonml,cookiecutter-uv,hooks/post_gen_project.py,430,0
nonml,cookiecutter-uv,cookiecutter_uv/__init__.py,430,0
nonml,cookiecutter-uv,cookiecutter_uv/cli.py,430,0
nonml,cookiecutter-uv,hooks/pre_gen_project.py,430,0
nonml,cookiecutter-uv,tests/utils.py,430,0
nonml,cookiecutter-uv,{{cookiecutter.project_name}}/tests/test_foo.py,430,0
nonml,cookiecutter-uv,{{cookiecutter.project_name}}/{{cookiecutter.project_slug}}/__init__.py,430,0
nonml,cookiecutter-uv,{{cookiecutter.project_name}}/{{cookiecutter.project_slug}}/foo.py,0,1
nonml,import-linter,src/importlinter/application/output.py,1311,1
nonml,import-linter,src/importlinter/application/ports/printing.py,3,1
nonml,import-linter,src/importlinter/configuration.py,1185,0
nonml,import-linter,tests/unit/application/test_use_cases.py,1436,1
nonml,import-linter,tests/unit/contracts/test_acyclic_siblings.py,0,1
nonml,import-linter,tests/unit/contracts/test_forbidden.py,1184,1
nonml,import-linter,tests/unit/contracts/test_independence.py,1324,1
nonml,import-linter,tests/unit/contracts/test_layers.py,1440,1
nonml,import-linter,tests/unit/contracts/test_protected.py,0,1
nonml,import-linter,src/importlinter/adapters/printing.py,30,1
nonml,import-linter,tests/adapters/printing.py,3,1
nonml,import-linter,docs/conf.py,0,1
nonml,import-linter,src/importlinter/__init__.py,2484,0
nonml,import-linter,tests/assets/cycles/cyclicpackage/__init__.py,2484,0
nonml,import-linter,tests/assets/cycles/cyclicpackage/bar/__init__.py,2484,0
nonml,import-linter,tests/assets/cycles/cyclicpackage/bar/brown.py,2484,0
nonml,import-linter,tests/assets/cycles/cyclicpackage/bar/orange/__init__.py,2484,0
nonml,import-linter,tests/assets/cycles/cyclicpackage/foo/__init__.py,2484,0
nonml,import-linter,tests/assets/cycles/cyclicpackage/foo/blue/__init__.py,2484,0
nonml,import-linter,tests/assets/cycles/cyclicpackage/foo/blue/alpha.py,8,0
nonml,import-linter,tests/assets/cycles/cyclicpackage/foo/blue/bravo/__init__.py,2484,0
nonml,import-linter,tests/assets/cycles/cyclicpackage/foo/blue/bravo/one.py,2484,0
nonml,import-linter,tests/assets/cycles/cyclicpackage/foo/blue/bravo/three.py,2484,0
nonml,import-linter,tests/assets/cycles/cyclicpackage/foo/blue/bravo/two.py,8,0
nonml,import-linter,tests/assets/cycles/cyclicpackage/foo/blue/charlie.py,8,0
nonml,import-linter,tests/assets/cycles/cyclicpackage/foo/blue/delta/__init__.py,2484,0
nonml,import-linter,tests/assets/cycles/cyclicpackage/foo/blue/delta/five.py,8,0
nonml,import-linter,tests/assets/cycles/cyclicpackage/foo/blue/delta/four.py,8,0
nonml,import-linter,tests/assets/cycles/cyclicpackage/foo/green/__init__.py,2484,0
nonml,import-linter,tests/assets/cycles/cyclicpackage/foo/yellow.py,2484,0
nonml,import-linter,tests/functional/test_lint_imports.py,2450,0
nonml,import-linter,src/importlinter/application/use_cases.py,1719,1
nonml,import-linter,src/importlinter/contracts/acyclic_siblings.py,8,0
nonml,import-linter,src/importlinter/domain/helpers.py,1127,1
nonml,import-linter,src/importlinter/domain/imports.py,2032,1
nonml,import-linter,tests/adapters/building.py,115,1
nonml,import-linter,tests/unit/application/test_contract_utils.py,1332,0
nonml,import-linter,tests/unit/domain/test_helpers.py,1917,0
nonml,import-linter,src/importlinter/domain/fields.py,2423,1
nonml,import-linter,tests/unit/domain/test_fields.py,1108,1
nonml,import-linter,src/importlinter/contracts/_common.py,317,1
nonml,import-linter,src/importlinter/adapters/building.py,30,1
nonml,import-linter,src/importlinter/adapters/filesystem.py,21,1
nonml,import-linter,src/importlinter/adapters/user_options.py,886,1
nonml,import-linter,src/importlinter/application/contract_utils.py,0,1
nonml,import-linter,src/importlinter/application/file_finding.py,0,1
nonml,import-linter,src/importlinter/application/ports/building.py,2457,0
nonml,import-linter,src/importlinter/application/ports/filesystem.py,0,1
nonml,import-linter,src/importlinter/application/ports/reporting.py,2460,0
nonml,import-linter,src/importlinter/application/ports/user_options.py,2460,0
nonml,import-linter,src/importlinter/application/rendering.py,2363,1
nonml,import-linter,src/importlinter/application/user_options.py,0,1
nonml,import-linter,src/importlinter/cli.py,40,1
nonml,import-linter,src/importlinter/contracts/forbidden.py,1544,1
nonml,import-linter,src/importlinter/contracts/independence.py,1322,1
nonml,import-linter,src/importlinter/contracts/layers.py,1783,1
nonml,import-linter,src/importlinter/contracts/protected.py,0,1
nonml,import-linter,src/importlinter/domain/contract.py,1391,1
nonml,import-linter,tests/adapters/filesystem.py,0,1
nonml,import-linter,tests/adapters/user_options.py,2460,0
nonml,import-linter,tests/helpers/contracts.py,266,1
nonml,import-linter,tests/unit/adapters/test_file_finding.py,0,1
nonml,import-linter,tests/unit/adapters/test_user_options.py,877,1
nonml,import-linter,tests/unit/domain/test_imports.py,1917,0
nonml,import-linter,src/importlinter/adapters/timing.py,1325,0
nonml,import-linter,src/importlinter/application/ports/timing.py,1231,1
nonml,import-linter,tests/adapters/timing.py,1325,0
nonml,import-linter,tests/unit/adapters/test_timing.py,1143,0
nonml,import-linter,tests/unit/application/test_rendering.py,94,0
nonml,import-linter,tests/functional/test_read_configuration.py,1185,0
nonml,import-linter,src/importlinter/api.py,0,1
nonml,import-linter,src/importlinter/application/app_config.py,0,1
nonml,import-linter,tests/assets/testpackage/testpackage/high/blue/one.py,2442,0
nonml,import-linter,src/importlinter/domain/ports/__init__.py,2484,0
nonml,import-linter,src/importlinter/domain/ports/graph.py,129,1
nonml,import-linter,tests/functional/test_caching.py,988,0
nonml,import-linter,setup.py,2484,0
nonml,import-linter,src/importlinter/application/sentinels.py,988,0
nonml,import-linter,tests/unit/application/test_user_options.py,991,0
nonml,import-linter,tests/assets/namespacepackages/locationone/nestednamespace/foo/alpha/blue/__init__.py,2484,0
nonml,import-linter,tests/assets/namespacepackages/locationone/nestednamespace/foo/alpha/blue/one.py,1181,0
nonml,import-linter,tests/assets/namespacepackages/locationone/nestednamespace/foo/alpha/blue/two.py,2484,0
nonml,import-linter,tests/assets/namespacepackages/locationtwo/nestednamespace/bar/beta/__init__.py,2484,0
nonml,import-linter,tests/assets/namespacepackages/locationtwo/nestednamespace/bar/beta/orange.py,2484,0
nonml,import-linter,tests/assets/namespacepackages/locationtwo/nestednamespace/foo/alpha/green/__init__.py,2484,0
nonml,import-linter,tests/assets/namespacepackages/locationtwo/nestednamespace/foo/alpha/green/one.py,1181,0
nonml,import-linter,tests/assets/namespacepackages/locationtwo/nestednamespace/foo/alpha/green/two.py,2484,0
nonml,import-linter,src/importlinter/domain/output.py,1332,0
nonml,import-linter,tests/assets/testpackage/testpackage/high/blue/two.py,2484,0
nonml,import-linter,tests/assets/testpackage/testpackage/indirect/__init__.py,2484,0
nonml,import-linter,tests/assets/testpackage/testpackage/indirect/brown.py,1516,0
nonml,import-linter,tests/assets/testpackage/testpackage/indirect/yellow.py,1516,0
nonml,import-linter,tests/assets/multipleroots/rootpackageblue/__init__.py,2484,0
nonml,import-linter,tests/assets/multipleroots/rootpackageblue/one/__init__.py,2484,0
nonml,import-linter,tests/assets/multipleroots/rootpackageblue/one/alpha.py,2233,0
nonml,import-linter,tests/assets/multipleroots/rootpackageblue/three.py,2233,0
nonml,import-linter,tests/assets/multipleroots/rootpackageblue/two.py,2233,0
nonml,import-linter,tests/assets/multipleroots/rootpackagegreen/__init__.py,2484,0
nonml,import-linter,tests/assets/multipleroots/rootpackagegreen/one.py,2233,0
nonml,import-linter,tests/assets/multipleroots/rootpackagegreen/two.py,2233,0
nonml,import-linter,tests/adapters/graph.py,12,1
nonml,import-linter,tests/assets/testpackage/testpackage/utils.py,2442,0
nonml,import-linter,src/importlinter/adapters/graph.py,2457,0
nonml,import-linter,src/importlinter/domain/parsing.py,0,1
nonml,import-linter,src/importlinter/domain/typing.py,2462,0
nonml,import-linter,tests/unit/domain/__init__.py,2484,0
nonml,import-linter,tests/assets/testpackage/testpackage/__init__.py,2484,0
nonml,import-linter,tests/assets/testpackage/testpackage/high/__init__.py,2484,0
nonml,import-linter,tests/assets/testpackage/testpackage/high/blue/__init__.py,2484,0
nonml,import-linter,tests/assets/testpackage/testpackage/high/green.py,2484,0
nonml,import-linter,tests/assets/testpackage/testpackage/low/__init__.py,2484,0
nonml,import-linter,tests/assets/testpackage/testpackage/low/blue/__init__.py,2484,0
nonml,import-linter,tests/assets/testpackage/testpackage/low/blue/one.py,2484,0
nonml,import-linter,tests/assets/testpackage/testpackage/low/blue/two.py,2484,0
nonml,import-linter,tests/assets/testpackage/testpackage/low/green.py,2484,0
nonml,import-linter,tests/assets/testpackage/testpackage/medium/__init__.py,2484,0
nonml,import-linter,tests/assets/testpackage/testpackage/medium/blue/__init__.py,2484,0
nonml,import-linter,tests/assets/testpackage/testpackage/medium/blue/one.py,2484,0
nonml,import-linter,tests/assets/testpackage/testpackage/medium/blue/two.py,2484,0
nonml,import-linter,tests/assets/testpackage/testpackage/medium/green.py,2484,0
nonml,import-linter,src/importlinter/adapters/file_finder.py,2448,0
nonml,import-linter,src/importlinter/application/ports/file_finder.py,0,1
nonml,import-linter,tests/unit/adapters/__init__.py,2484,0
nonml,import-linter,tests/functional/__init__.py,2484,0
nonml,import-linter,tests/functional/test_cli.py,2450,0
nonml,import-linter,src/importlinter/domain/checking.py,9,1
nonml,import-linter,tests/adapters/__init__.py,2484,0
nonml,import-linter,tests/adaptors/graph.py,2467,0
nonml,import-linter,tests/adaptors/user_options.py,2460,0
nonml,import-linter,tests/adaptors/printing.py,2460,0
nonml,import-linter,src/importlinter/application/ports/graph.py,2467,0
nonml,import-linter,src/importlinter/application/ports/report.py,2467,0
nonml,import-linter,tests/helpers/__init__.py,2484,0
nonml,import-linter,tests/unit/application/__init__.py,2484,0
nonml,import-linter,src/importlinter/adapters/__init__.py,2484,0
nonml,import-linter,src/importlinter/contracts/__init__.py,2484,0
nonml,import-linter,tests/unit/contracts/__init__.py,2484,0
nonml,import-linter,src/importlinter/domain/valueobjects.py,0,1
nonml,import-linter,tests/unit/domain/checking/test_layers.py,26,1
nonml,import-linter,tests/unit/domain/checking/test_independence.py,2467,0
nonml,import-linter,tests/unit/domain/checking/__init__.py,2484,0
nonml,import-linter,src/importlinter/adaptors/__init__.py,2484,0
nonml,import-linter,src/importlinter/application/__init__.py,2484,0
nonml,import-linter,src/importlinter/application/ports/__init__.py,2484,0
nonml,import-linter,src/importlinter/domain/__init__.py,2484,0
nonml,import-linter,tests/adaptors/__init__.py,2484,0
nonml,import-linter,tests/test_placeholder.py,2484,0
nonml,import-linter,tests/unit/__init__.py,2484,0
nonml,import-linter,tests/unit/domain/test_contract.py,2467,0
nonml,import-linter,src/import_linter/__init__.py,2484,0
nonml,import-linter,tests/__init__.py,2484,0
nonml,GRUV,gen_utils/sequence_generator.py,1951,0
nonml,GRUV,config/nn_config.py,1951,0
nonml,GRUV,convert_directory.py,1951,0
nonml,GRUV,data_utils/parse_files.py,1951,0
nonml,GRUV,generate.py,1951,0
nonml,GRUV,train.py,1951,0
nonml,GRUV,config/__init__.py,1951,0
nonml,GRUV,gen_utils/__init__.py,1951,0
